# Solver information
# Time        	p_solver      	p_initial     	p_final       	p_iters       	p_converged   
170           	GAMG	1.232500e-01	1.129130e-02	2	true
171           	GAMG	1.231740e-01	1.124880e-02	2	true
172           	GAMG	1.231230e-01	1.127570e-02	2	true
173           	GAMG	1.227710e-01	1.115600e-02	2	true
174           	GAMG	1.226890e-01	1.119160e-02	2	true
175           	GAMG	1.222770e-01	1.111780e-02	2	true
176           	GAMG	1.221400e-01	1.112470e-02	2	true
177           	GAMG	1.219840e-01	1.110730e-02	2	true
178           	GAMG	1.218240e-01	1.105940e-02	2	true
179           	GAMG	1.215340e-01	1.097930e-02	2	true
180           	GAMG	1.211630e-01	1.114010e-02	2	true
181           	GAMG	1.173830e-01	1.044240e-02	2	true
182           	GAMG	1.170840e-01	1.035620e-02	2	true
183           	GAMG	1.168140e-01	1.028130e-02	2	true
184           	GAMG	1.166070e-01	1.021880e-02	2	true
185           	GAMG	1.163540e-01	1.068270e-02	2	true
186           	GAMG	1.114680e-01	9.700250e-03	2	true
187           	GAMG	1.109990e-01	9.662040e-03	2	true
188           	GAMG	1.104680e-01	9.859570e-03	2	true
189           	GAMG	1.076350e-01	9.427170e-03	2	true
190           	GAMG	1.072970e-01	9.407030e-03	2	true
191           	GAMG	1.070920e-01	9.372360e-03	2	true
192           	GAMG	1.070480e-01	9.338450e-03	2	true
193           	GAMG	1.070560e-01	9.296400e-03	2	true
194           	GAMG	1.071170e-01	9.224780e-03	2	true
195           	GAMG	1.072730e-01	9.163390e-03	2	true
196           	GAMG	1.075370e-01	9.121910e-03	2	true
197           	GAMG	1.078420e-01	9.105720e-03	2	true
198           	GAMG	1.081720e-01	9.110410e-03	2	true
199           	GAMG	1.085690e-01	9.135190e-03	2	true
200           	GAMG	1.089390e-01	9.162370e-03	2	true
201           	GAMG	1.093290e-01	9.192780e-03	2	true
202           	GAMG	1.098010e-01	9.241680e-03	2	true
203           	GAMG	1.103970e-01	9.298520e-03	2	true
204           	GAMG	1.110070e-01	9.337200e-03	2	true
205           	GAMG	1.115780e-01	9.380740e-03	2	true
206           	GAMG	1.120690e-01	9.422230e-03	2	true
207           	GAMG	1.124750e-01	9.452950e-03	2	true
208           	GAMG	1.129600e-01	9.464330e-03	2	true
209           	GAMG	1.137130e-01	9.460490e-03	2	true
210           	GAMG	1.146590e-01	9.466290e-03	2	true
211           	GAMG	1.156160e-01	9.508660e-03	2	true
212           	GAMG	1.164070e-01	9.561300e-03	2	true
213           	GAMG	1.169460e-01	9.592300e-03	2	true
214           	GAMG	1.172690e-01	9.594270e-03	2	true
215           	GAMG	1.174330e-01	9.586000e-03	2	true
216           	GAMG	1.176030e-01	9.596180e-03	2	true
217           	GAMG	1.179000e-01	9.631910e-03	2	true
218           	GAMG	1.182750e-01	9.667520e-03	2	true
219           	GAMG	1.186520e-01	9.706290e-03	2	true
220           	GAMG	1.190500e-01	9.761910e-03	2	true
221           	GAMG	1.193850e-01	9.821260e-03	2	true
222           	GAMG	1.196130e-01	9.870280e-03	2	true
223           	GAMG	1.197670e-01	9.896310e-03	2	true
224           	GAMG	1.198730e-01	9.893470e-03	2	true
225           	GAMG	1.199790e-01	9.864600e-03	2	true
226           	GAMG	1.200260e-01	9.827500e-03	2	true
227           	GAMG	1.202030e-01	9.866450e-03	2	true
228           	GAMG	1.203810e-01	9.815780e-03	2	true
229           	GAMG	1.208160e-01	9.862400e-03	2	true
230           	GAMG	1.212310e-01	9.934310e-03	2	true
231           	GAMG	1.216590e-01	1.000320e-02	2	true
232           	GAMG	1.220660e-01	1.020870e-02	2	true
233           	GAMG	1.218580e-01	1.020190e-02	2	true
234           	GAMG	1.216520e-01	1.001370e-02	2	true
235           	GAMG	1.225110e-01	1.004580e-02	2	true
236           	GAMG	1.235050e-01	1.008410e-02	2	true
237           	GAMG	1.245170e-01	1.045040e-02	2	true
238           	GAMG	1.219310e-01	9.955370e-03	2	true
239           	GAMG	1.230830e-01	1.004960e-02	2	true
240           	GAMG	1.242080e-01	1.011560e-02	2	true
241           	GAMG	1.251940e-01	1.014470e-02	2	true
242           	GAMG	1.261090e-01	1.016530e-02	2	true
243           	GAMG	1.266580e-01	1.018420e-02	2	true
244           	GAMG	1.271870e-01	1.023800e-02	2	true
245           	GAMG	1.275810e-01	1.027540e-02	2	true
246           	GAMG	1.279790e-01	1.026190e-02	2	true
247           	GAMG	1.284040e-01	1.020320e-02	2	true
248           	GAMG	1.290190e-01	1.012960e-02	2	true
249           	GAMG	1.296590e-01	1.011780e-02	2	true
250           	GAMG	1.303250e-01	1.014590e-02	2	true
251           	GAMG	1.312760e-01	1.018460e-02	2	true
252           	GAMG	1.320880e-01	1.021170e-02	2	true
253           	GAMG	1.329570e-01	1.023050e-02	2	true
254           	GAMG	1.338440e-01	1.025250e-02	2	true
255           	GAMG	1.345930e-01	1.026660e-02	2	true
256           	GAMG	1.351580e-01	1.026920e-02	2	true
257           	GAMG	1.354310e-01	1.026290e-02	2	true
258           	GAMG	1.355030e-01	1.025060e-02	2	true
259           	GAMG	1.353830e-01	1.023490e-02	2	true
260           	GAMG	1.354400e-01	1.021540e-02	2	true
261           	GAMG	1.355930e-01	1.017370e-02	2	true
262           	GAMG	1.357580e-01	1.008580e-02	2	true
263           	GAMG	1.358830e-01	9.967450e-03	2	true
264           	GAMG	1.357410e-01	9.855590e-03	2	true
265           	GAMG	1.354380e-01	9.756920e-03	2	true
266           	GAMG	1.350620e-01	9.661920e-03	2	true
267           	GAMG	1.347600e-01	9.573100e-03	2	true
268           	GAMG	1.344180e-01	9.497450e-03	2	true
269           	GAMG	1.340920e-01	9.446880e-03	2	true
270           	GAMG	1.339140e-01	9.430320e-03	2	true
271           	GAMG	1.336370e-01	9.428790e-03	2	true
272           	GAMG	1.331960e-01	9.400140e-03	2	true
273           	GAMG	1.326310e-01	9.341640e-03	2	true
274           	GAMG	1.319760e-01	9.268970e-03	2	true
275           	GAMG	1.313450e-01	9.211450e-03	2	true
276           	GAMG	1.307600e-01	9.179430e-03	2	true
277           	GAMG	1.304260e-01	9.163690e-03	2	true
278           	GAMG	1.300700e-01	9.156340e-03	2	true
279           	GAMG	1.293160e-01	9.148350e-03	2	true
280           	GAMG	1.286860e-01	9.136110e-03	2	true
281           	GAMG	1.281300e-01	9.119040e-03	2	true
282           	GAMG	1.314190e-01	9.382850e-03	2	true
283           	GAMG	1.348320e-01	9.660050e-03	2	true
284           	GAMG	1.344630e-01	9.675210e-03	2	true
285           	GAMG	1.339170e-01	9.680680e-03	2	true
286           	GAMG	1.332230e-01	9.690080e-03	2	true
287           	GAMG	1.324860e-01	9.692660e-03	2	true
288           	GAMG	1.316990e-01	9.677620e-03	2	true
289           	GAMG	1.308950e-01	9.622040e-03	2	true
290           	GAMG	1.301000e-01	9.527390e-03	2	true
291           	GAMG	1.292710e-01	9.425260e-03	2	true
292           	GAMG	1.285170e-01	9.352470e-03	2	true
293           	GAMG	1.278490e-01	9.312680e-03	2	true
294           	GAMG	1.272450e-01	9.299820e-03	2	true
295           	GAMG	1.267310e-01	9.285730e-03	2	true
296           	GAMG	1.262750e-01	9.252890e-03	2	true
297           	GAMG	1.256850e-01	9.215550e-03	2	true
298           	GAMG	1.251110e-01	9.204470e-03	2	true
299           	GAMG	1.244850e-01	9.222440e-03	2	true
300           	GAMG	1.239000e-01	9.238400e-03	2	true
301           	GAMG	1.233490e-01	9.231930e-03	2	true
302           	GAMG	1.227690e-01	9.201190e-03	2	true
303           	GAMG	1.222020e-01	9.157710e-03	2	true
304           	GAMG	1.218280e-01	9.090100e-03	2	true
305           	GAMG	1.215540e-01	8.983630e-03	2	true
306           	GAMG	1.210900e-01	8.879030e-03	2	true
307           	GAMG	1.205280e-01	8.759940e-03	2	true
308           	GAMG	1.195630e-01	8.650140e-03	2	true
309           	GAMG	1.184120e-01	8.578900e-03	2	true
310           	GAMG	1.172660e-01	8.572520e-03	2	true
311           	GAMG	1.163460e-01	8.610720e-03	2	true
312           	GAMG	1.155370e-01	8.633330e-03	2	true
313           	GAMG	1.145450e-01	8.620600e-03	2	true
314           	GAMG	1.133200e-01	8.550070e-03	2	true
315           	GAMG	1.121480e-01	8.557740e-03	2	true
316           	GAMG	1.096000e-01	8.235400e-03	2	true
317           	GAMG	1.088520e-01	8.139160e-03	2	true
318           	GAMG	1.080100e-01	8.031400e-03	2	true
319           	GAMG	1.070330e-01	7.921940e-03	2	true
320           	GAMG	1.060330e-01	7.842840e-03	2	true
321           	GAMG	1.051210e-01	7.781860e-03	2	true
322           	GAMG	1.045150e-01	7.734760e-03	2	true
323           	GAMG	1.041890e-01	7.704250e-03	2	true
324           	GAMG	1.038090e-01	7.680670e-03	2	true
325           	GAMG	1.032720e-01	7.656090e-03	2	true
326           	GAMG	1.026550e-01	7.615750e-03	2	true
327           	GAMG	1.017960e-01	7.558410e-03	2	true
328           	GAMG	1.009400e-01	7.503400e-03	2	true
329           	GAMG	1.002040e-01	7.467850e-03	2	true
330           	GAMG	9.963980e-02	7.461480e-03	2	true
331           	GAMG	9.905810e-02	7.466070e-03	2	true
332           	GAMG	9.841440e-02	7.452030e-03	2	true
333           	GAMG	9.766230e-02	7.415280e-03	2	true
334           	GAMG	9.697110e-02	7.358760e-03	2	true
335           	GAMG	9.635170e-02	7.292210e-03	2	true
336           	GAMG	9.576770e-02	7.216280e-03	2	true
337           	GAMG	9.509380e-02	7.134600e-03	2	true
338           	GAMG	9.441840e-02	7.061270e-03	2	true
339           	GAMG	9.368450e-02	7.247990e-03	2	true
340           	GAMG	9.529060e-02	7.110890e-03	2	true
341           	GAMG	9.456060e-02	7.051010e-03	2	true
342           	GAMG	9.433390e-02	7.013070e-03	2	true
343           	GAMG	9.427270e-02	6.977250e-03	2	true
344           	GAMG	9.415020e-02	6.954560e-03	2	true
345           	GAMG	9.396200e-02	6.954900e-03	2	true
346           	GAMG	9.358210e-02	6.948290e-03	2	true
347           	GAMG	9.316980e-02	6.944390e-03	2	true
348           	GAMG	9.274280e-02	6.936770e-03	2	true
349           	GAMG	9.226600e-02	6.927620e-03	2	true
350           	GAMG	9.182870e-02	6.918850e-03	2	true
351           	GAMG	9.140330e-02	6.906410e-03	2	true
352           	GAMG	9.097170e-02	6.892640e-03	2	true
353           	GAMG	9.053030e-02	6.882440e-03	2	true
354           	GAMG	9.004890e-02	6.868470e-03	2	true
355           	GAMG	8.954050e-02	6.851970e-03	2	true
356           	GAMG	8.895340e-02	6.820760e-03	2	true
357           	GAMG	8.833940e-02	6.778050e-03	2	true
358           	GAMG	8.763090e-02	6.729050e-03	2	true
359           	GAMG	8.691400e-02	6.671040e-03	2	true
360           	GAMG	8.623350e-02	6.607560e-03	2	true
361           	GAMG	8.556460e-02	6.548940e-03	2	true
362           	GAMG	8.485200e-02	6.490280e-03	2	true
363           	GAMG	8.408880e-02	6.418770e-03	2	true
364           	GAMG	8.333230e-02	6.339750e-03	2	true
365           	GAMG	8.260700e-02	6.266160e-03	2	true
366           	GAMG	8.191820e-02	6.195600e-03	2	true
367           	GAMG	8.118650e-02	6.122530e-03	2	true
368           	GAMG	8.046010e-02	6.058880e-03	2	true
369           	GAMG	7.982720e-02	6.014370e-03	2	true
370           	GAMG	7.921100e-02	5.981240e-03	2	true
371           	GAMG	7.855230e-02	5.949790e-03	2	true
372           	GAMG	7.794490e-02	5.914740e-03	2	true
373           	GAMG	7.735910e-02	5.870680e-03	2	true
374           	GAMG	7.676340e-02	5.820960e-03	2	true
375           	GAMG	7.619460e-02	5.770260e-03	2	true
376           	GAMG	7.561680e-02	5.719270e-03	2	true
377           	GAMG	7.505950e-02	5.666810e-03	2	true
378           	GAMG	7.449850e-02	5.612060e-03	2	true
379           	GAMG	7.396790e-02	5.561190e-03	2	true
380           	GAMG	7.346670e-02	5.508000e-03	2	true
381           	GAMG	7.299110e-02	5.455570e-03	2	true
382           	GAMG	7.252310e-02	5.402710e-03	2	true
383           	GAMG	7.202190e-02	5.347660e-03	2	true
384           	GAMG	7.153010e-02	5.296160e-03	2	true
385           	GAMG	7.102750e-02	5.304700e-03	2	true
386           	GAMG	7.060220e-02	5.243620e-03	2	true
387           	GAMG	7.024300e-02	5.165130e-03	2	true
388           	GAMG	6.974510e-02	5.105810e-03	2	true
389           	GAMG	6.928900e-02	5.048740e-03	2	true
390           	GAMG	6.886500e-02	5.006190e-03	2	true
391           	GAMG	6.851210e-02	5.117400e-03	2	true
392           	GAMG	6.946000e-02	5.041970e-03	2	true
393           	GAMG	6.919600e-02	5.021430e-03	2	true
394           	GAMG	6.887540e-02	4.996400e-03	2	true
395           	GAMG	6.851980e-02	4.963820e-03	2	true
396           	GAMG	6.815110e-02	4.925900e-03	2	true
397           	GAMG	6.776420e-02	4.889190e-03	2	true
398           	GAMG	6.737510e-02	4.863630e-03	2	true
399           	GAMG	6.699860e-02	4.913690e-03	2	true
400           	GAMG	6.767380e-02	4.921100e-03	2	true
401           	GAMG	6.731890e-02	4.911920e-03	2	true
402           	GAMG	6.697040e-02	5.002920e-03	2	true
403           	GAMG	6.738070e-02	4.933110e-03	2	true
404           	GAMG	6.701170e-02	4.913330e-03	2	true
405           	GAMG	6.655850e-02	4.879980e-03	2	true
406           	GAMG	6.604700e-02	4.836120e-03	2	true
407           	GAMG	6.551060e-02	4.797160e-03	2	true
408           	GAMG	6.496610e-02	4.757650e-03	2	true
409           	GAMG	6.438000e-02	4.717070e-03	2	true
410           	GAMG	6.380960e-02	4.672820e-03	2	true
411           	GAMG	6.321350e-02	4.622120e-03	2	true
412           	GAMG	6.262370e-02	4.563630e-03	2	true
413           	GAMG	6.207990e-02	4.501160e-03	2	true
414           	GAMG	6.149650e-02	4.439270e-03	2	true
415           	GAMG	6.084160e-02	4.377120e-03	2	true
416           	GAMG	6.012290e-02	4.317130e-03	2	true
417           	GAMG	5.938690e-02	4.263990e-03	2	true
418           	GAMG	5.864080e-02	4.216720e-03	2	true
419           	GAMG	5.794910e-02	4.175010e-03	2	true
420           	GAMG	5.733370e-02	4.137260e-03	2	true
421           	GAMG	5.674030e-02	4.100250e-03	2	true
422           	GAMG	5.615590e-02	4.062210e-03	2	true
423           	GAMG	5.558600e-02	4.027500e-03	2	true
424           	GAMG	5.501550e-02	4.002970e-03	2	true
425           	GAMG	5.444350e-02	3.986680e-03	2	true
426           	GAMG	5.384920e-02	3.970100e-03	2	true
427           	GAMG	5.324540e-02	3.953230e-03	2	true
428           	GAMG	5.267100e-02	3.935380e-03	2	true
429           	GAMG	5.215000e-02	3.912080e-03	2	true
430           	GAMG	5.166740e-02	3.949400e-03	2	true
431           	GAMG	5.194050e-02	3.890950e-03	2	true
432           	GAMG	5.149380e-02	3.846440e-03	2	true
433           	GAMG	5.106220e-02	3.803150e-03	2	true
434           	GAMG	5.062760e-02	3.763610e-03	2	true
435           	GAMG	5.017550e-02	3.728030e-03	2	true
436           	GAMG	4.969730e-02	3.694700e-03	2	true
437           	GAMG	4.924450e-02	3.661560e-03	2	true
438           	GAMG	4.881740e-02	3.786640e-03	2	true
439           	GAMG	4.895390e-02	3.631790e-03	2	true
440           	GAMG	4.857940e-02	3.598120e-03	2	true
441           	GAMG	4.820990e-02	3.569930e-03	2	true
442           	GAMG	4.786160e-02	3.541150e-03	2	true
443           	GAMG	4.753050e-02	3.523910e-03	2	true
444           	GAMG	4.719740e-02	3.509610e-03	2	true
445           	GAMG	4.684840e-02	3.496320e-03	2	true
446           	GAMG	4.648340e-02	3.489290e-03	2	true
447           	GAMG	4.610270e-02	3.483310e-03	2	true
448           	GAMG	4.571640e-02	3.477500e-03	2	true
449           	GAMG	4.528470e-02	3.495610e-03	2	true
450           	GAMG	4.431270e-02	3.445730e-03	2	true
451           	GAMG	4.367000e-02	3.445370e-03	2	true
452           	GAMG	4.254420e-02	3.323120e-03	2	true
453           	GAMG	4.156350e-02	3.170830e-03	2	true
454           	GAMG	4.112020e-02	3.147610e-03	2	true
455           	GAMG	4.068740e-02	3.126290e-03	2	true
456           	GAMG	4.025920e-02	3.102800e-03	2	true
457           	GAMG	3.982920e-02	3.076930e-03	2	true
458           	GAMG	3.940100e-02	3.034550e-03	2	true
459           	GAMG	3.902100e-02	3.004100e-03	2	true
460           	GAMG	3.864530e-02	2.973710e-03	2	true
461           	GAMG	3.827660e-02	2.947810e-03	2	true
462           	GAMG	3.792940e-02	2.925400e-03	2	true
463           	GAMG	3.761040e-02	2.906270e-03	2	true
464           	GAMG	3.730990e-02	2.888710e-03	2	true
465           	GAMG	3.701860e-02	2.871440e-03	2	true
466           	GAMG	3.673970e-02	2.859550e-03	2	true
467           	GAMG	3.645930e-02	2.837840e-03	2	true
468           	GAMG	3.617720e-02	2.810880e-03	2	true
469           	GAMG	3.589610e-02	2.772930e-03	2	true
470           	GAMG	3.565980e-02	2.743960e-03	2	true
471           	GAMG	3.543000e-02	2.719090e-03	2	true
472           	GAMG	3.516390e-02	2.674810e-03	2	true
473           	GAMG	3.493420e-02	2.638410e-03	2	true
474           	GAMG	3.470640e-02	2.662170e-03	2	true
475           	GAMG	3.411960e-02	2.542730e-03	2	true
476           	GAMG	3.388600e-02	2.517750e-03	2	true
477           	GAMG	3.365670e-02	2.500460e-03	2	true
478           	GAMG	3.343310e-02	2.488430e-03	2	true
479           	GAMG	3.321560e-02	2.473560e-03	2	true
480           	GAMG	3.299700e-02	2.461330e-03	2	true
481           	GAMG	3.277410e-02	2.451280e-03	2	true
482           	GAMG	3.252570e-02	2.439220e-03	2	true
483           	GAMG	3.225720e-02	2.429350e-03	2	true
484           	GAMG	3.199660e-02	2.424550e-03	2	true
485           	GAMG	3.176970e-02	2.420810e-03	2	true
486           	GAMG	3.155440e-02	2.419330e-03	2	true
487           	GAMG	3.133450e-02	2.415850e-03	2	true
488           	GAMG	3.111530e-02	2.412320e-03	2	true
489           	GAMG	3.091280e-02	2.405420e-03	2	true
490           	GAMG	3.072390e-02	2.396110e-03	2	true
491           	GAMG	3.052450e-02	2.388460e-03	2	true
492           	GAMG	3.031600e-02	2.380870e-03	2	true
493           	GAMG	3.010970e-02	2.372130e-03	2	true
494           	GAMG	2.991750e-02	2.358630e-03	2	true
495           	GAMG	2.976310e-02	2.339540e-03	2	true
496           	GAMG	2.962840e-02	2.316460e-03	2	true
497           	GAMG	2.951270e-02	2.293070e-03	2	true
