# Solver information
# Time        	p_solver      	p_initial     	p_final       	p_iters       	p_converged   
93            	GAMG	8.394360e-02	3.902430e-03	3	true
94            	GAMG	8.267070e-02	8.221310e-03	2	true
95            	GAMG	8.270910e-02	3.871320e-03	3	true
96            	GAMG	8.146430e-02	3.747230e-03	3	true
97            	GAMG	8.035620e-02	7.896480e-03	2	true
98            	GAMG	8.053530e-02	3.789970e-03	3	true
99            	GAMG	7.956800e-02	3.704300e-03	3	true
100           	GAMG	7.857180e-02	7.832330e-03	2	true
101           	GAMG	7.885500e-02	3.782130e-03	3	true
102           	GAMG	7.813320e-02	3.711870e-03	3	true
103           	GAMG	7.747710e-02	3.600060e-03	3	true
104           	GAMG	7.689220e-02	7.600910e-03	2	true
105           	GAMG	7.746230e-02	3.655950e-03	3	true
106           	GAMG	7.688330e-02	3.571310e-03	3	true
107           	GAMG	7.627180e-02	7.613010e-03	2	true
108           	GAMG	7.678830e-02	3.616190e-03	3	true
109           	GAMG	7.608850e-02	3.601550e-03	3	true
110           	GAMG	7.622490e-02	7.578590e-03	2	true
111           	GAMG	7.680070e-02	3.700580e-03	3	true
112           	GAMG	7.742490e-02	7.695810e-03	2	true
113           	GAMG	7.790350e-02	3.748710e-03	3	true
114           	GAMG	7.847440e-02	7.703270e-03	2	true
115           	GAMG	7.860210e-02	7.812830e-03	2	true
116           	GAMG	7.860940e-02	3.700690e-03	3	true
117           	GAMG	7.845120e-02	7.553230e-03	2	true
118           	GAMG	7.825930e-02	7.515490e-03	2	true
119           	GAMG	7.820600e-02	7.518420e-03	2	true
120           	GAMG	7.829280e-02	7.539570e-03	2	true
121           	GAMG	7.840510e-02	7.561640e-03	2	true
122           	GAMG	7.839090e-02	7.581840e-03	2	true
123           	GAMG	7.832530e-02	7.587380e-03	2	true
124           	GAMG	7.819170e-02	7.587440e-03	2	true
125           	GAMG	7.805920e-02	7.587390e-03	2	true
126           	GAMG	7.790100e-02	7.597340e-03	2	true
127           	GAMG	7.768790e-02	7.612980e-03	2	true
128           	GAMG	7.741670e-02	7.627150e-03	2	true
129           	GAMG	7.712250e-02	7.646030e-03	2	true
130           	GAMG	7.680940e-02	7.674770e-03	2	true
131           	GAMG	7.658150e-02	3.679480e-03	3	true
132           	GAMG	7.518430e-02	7.209220e-03	2	true
133           	GAMG	7.540480e-02	7.257640e-03	2	true
134           	GAMG	7.599060e-02	7.418810e-03	2	true
135           	GAMG	7.670170e-02	7.619870e-03	2	true
136           	GAMG	7.731340e-02	3.766770e-03	3	true
137           	GAMG	7.455630e-02	7.236380e-03	2	true
138           	GAMG	7.488490e-02	7.319480e-03	2	true
139           	GAMG	7.526040e-02	7.461250e-03	2	true
140           	GAMG	7.556600e-02	3.332510e-03	3	true
141           	GAMG	7.461020e-02	7.286650e-03	2	true
142           	GAMG	7.489160e-02	7.394290e-03	2	true
143           	GAMG	7.522180e-02	3.486910e-03	3	true
144           	GAMG	7.423900e-02	7.213700e-03	2	true
145           	GAMG	7.450570e-02	7.338290e-03	2	true
146           	GAMG	7.486240e-02	3.479030e-03	3	true
147           	GAMG	7.404520e-02	7.195230e-03	2	true
148           	GAMG	7.438220e-02	7.320530e-03	2	true
149           	GAMG	7.486410e-02	7.481730e-03	2	true
150           	GAMG	7.533760e-02	3.486130e-03	3	true
151           	GAMG	7.549560e-02	7.399850e-03	2	true
152           	GAMG	7.587920e-02	7.512990e-03	2	true
153           	GAMG	7.637970e-02	3.384360e-03	3	true
154           	GAMG	7.646500e-02	7.453110e-03	2	true
155           	GAMG	7.702660e-02	7.601760e-03	2	true
156           	GAMG	7.773340e-02	3.363500e-03	3	true
157           	GAMG	7.722260e-02	7.534320e-03	2	true
158           	GAMG	7.795150e-02	7.712230e-03	2	true
159           	GAMG	7.880050e-02	3.458080e-03	3	true
160           	GAMG	7.839500e-02	7.690290e-03	2	true
161           	GAMG	7.917130e-02	7.884060e-03	2	true
162           	GAMG	8.000140e-02	3.533970e-03	3	true
163           	GAMG	7.954890e-02	7.865960e-03	2	true
164           	GAMG	8.029780e-02	3.500740e-03	3	true
165           	GAMG	7.988690e-02	7.803210e-03	2	true
166           	GAMG	8.076530e-02	8.028770e-03	2	true
167           	GAMG	8.176240e-02	3.579660e-03	3	true
168           	GAMG	8.121730e-02	8.058240e-03	2	true
169           	GAMG	8.200960e-02	3.561410e-03	3	true
170           	GAMG	8.142530e-02	7.983380e-03	2	true
171           	GAMG	8.225830e-02	8.196460e-03	2	true
172           	GAMG	8.321770e-02	3.737030e-03	3	true
173           	GAMG	8.374590e-02	8.300590e-03	2	true
174           	GAMG	8.466270e-02	3.704330e-03	3	true
175           	GAMG	8.490130e-02	8.364440e-03	2	true
176           	GAMG	8.606660e-02	3.706480e-03	3	true
177           	GAMG	8.584180e-02	8.469460e-03	2	true
178           	GAMG	8.705130e-02	3.745530e-03	3	true
179           	GAMG	8.666700e-02	8.577520e-03	2	true
180           	GAMG	8.769860e-02	3.771900e-03	3	true
181           	GAMG	8.710110e-02	8.658150e-03	2	true
182           	GAMG	8.797200e-02	3.790210e-03	3	true
183           	GAMG	8.722270e-02	8.707350e-03	2	true
184           	GAMG	8.804150e-02	3.801810e-03	3	true
185           	GAMG	8.732130e-02	3.699880e-03	3	true
186           	GAMG	8.673490e-02	8.564230e-03	2	true
187           	GAMG	8.792100e-02	3.776970e-03	3	true
188           	GAMG	8.767780e-02	3.742350e-03	3	true
189           	GAMG	8.737580e-02	8.729860e-03	2	true
190           	GAMG	8.877490e-02	3.885630e-03	3	true
191           	GAMG	8.854510e-02	3.843770e-03	3	true
192           	GAMG	8.822840e-02	3.782390e-03	3	true
193           	GAMG	8.800760e-02	8.731000e-03	2	true
194           	GAMG	8.954780e-02	3.943570e-03	3	true
195           	GAMG	8.948180e-02	3.924120e-03	3	true
196           	GAMG	8.930350e-02	3.878390e-03	3	true
197           	GAMG	8.909430e-02	3.845810e-03	3	true
198           	GAMG	8.945590e-02	8.916450e-03	2	true
199           	GAMG	9.103950e-02	4.054680e-03	3	true
200           	GAMG	9.095180e-02	4.033190e-03	3	true
201           	GAMG	9.059100e-02	3.988580e-03	3	true
202           	GAMG	9.125670e-02	3.905710e-03	3	true
203           	GAMG	9.166070e-02	9.031020e-03	2	true
204           	GAMG	9.301260e-02	4.007200e-03	3	true
205           	GAMG	9.273790e-02	9.219390e-03	2	true
206           	GAMG	9.383150e-02	4.014400e-03	3	true
207           	GAMG	9.300560e-02	9.125790e-03	2	true
208           	GAMG	9.354110e-02	9.206080e-03	2	true
209           	GAMG	9.396510e-02	9.276320e-03	2	true
210           	GAMG	9.410810e-02	9.307340e-03	2	true
211           	GAMG	9.397910e-02	9.296460e-03	2	true
212           	GAMG	9.370300e-02	9.247960e-03	2	true
213           	GAMG	9.331090e-02	9.192920e-03	2	true
214           	GAMG	9.294630e-02	9.151740e-03	2	true
215           	GAMG	9.261240e-02	9.128030e-03	2	true
216           	GAMG	9.243480e-02	9.121440e-03	2	true
217           	GAMG	9.235670e-02	9.132470e-03	2	true
218           	GAMG	9.236730e-02	9.150170e-03	2	true
219           	GAMG	9.236100e-02	9.164780e-03	2	true
220           	GAMG	9.235810e-02	9.177020e-03	2	true
221           	GAMG	9.225190e-02	9.170680e-03	2	true
222           	GAMG	9.206680e-02	9.136720e-03	2	true
223           	GAMG	9.183350e-02	9.078230e-03	2	true
224           	GAMG	9.160950e-02	8.993670e-03	2	true
225           	GAMG	9.139950e-02	8.881700e-03	2	true
226           	GAMG	9.120990e-02	8.760720e-03	2	true
227           	GAMG	9.099120e-02	8.654690e-03	2	true
228           	GAMG	9.004630e-02	8.485900e-03	2	true
229           	GAMG	8.983010e-02	8.410850e-03	2	true
230           	GAMG	8.881620e-02	8.308410e-03	2	true
231           	GAMG	8.878740e-02	8.314840e-03	2	true
232           	GAMG	8.888260e-02	8.339070e-03	2	true
233           	GAMG	8.904590e-02	8.380080e-03	2	true
234           	GAMG	8.927680e-02	8.443710e-03	2	true
235           	GAMG	8.952310e-02	8.525600e-03	2	true
236           	GAMG	8.980180e-02	8.619700e-03	2	true
237           	GAMG	9.005620e-02	8.692590e-03	2	true
238           	GAMG	8.885110e-02	8.638700e-03	2	true
239           	GAMG	8.776230e-02	8.636530e-03	2	true
240           	GAMG	8.794560e-02	8.715710e-03	2	true
241           	GAMG	8.808980e-02	8.777570e-03	2	true
242           	GAMG	8.820230e-02	4.045340e-03	3	true
243           	GAMG	8.395450e-02	8.136860e-03	2	true
244           	GAMG	8.417260e-02	8.204560e-03	2	true
245           	GAMG	8.471930e-02	8.360630e-03	2	true
246           	GAMG	8.528210e-02	3.604900e-03	3	true
247           	GAMG	8.402680e-02	8.201160e-03	2	true
248           	GAMG	8.415780e-02	8.295610e-03	2	true
249           	GAMG	8.433660e-02	8.426090e-03	2	true
250           	GAMG	8.444690e-02	3.642380e-03	3	true
251           	GAMG	8.290260e-02	8.101730e-03	2	true
252           	GAMG	8.282480e-02	8.107010e-03	2	true
253           	GAMG	8.301760e-02	8.178770e-03	2	true
254           	GAMG	8.334350e-02	8.266060e-03	2	true
255           	GAMG	8.362470e-02	8.333840e-03	2	true
256           	GAMG	8.372590e-02	8.359860e-03	2	true
257           	GAMG	8.366730e-02	8.343750e-03	2	true
258           	GAMG	8.348690e-02	8.290320e-03	2	true
259           	GAMG	8.327160e-02	8.219560e-03	2	true
260           	GAMG	8.309330e-02	8.151550e-03	2	true
261           	GAMG	8.296150e-02	8.085720e-03	2	true
262           	GAMG	8.287560e-02	8.014230e-03	2	true
263           	GAMG	8.287790e-02	7.901530e-03	2	true
264           	GAMG	8.368500e-02	7.921380e-03	2	true
265           	GAMG	8.426500e-02	7.986740e-03	2	true
266           	GAMG	8.415780e-02	7.918620e-03	2	true
267           	GAMG	8.454900e-02	7.939080e-03	2	true
268           	GAMG	8.431530e-02	7.872190e-03	2	true
269           	GAMG	8.408340e-02	7.829620e-03	2	true
270           	GAMG	8.375230e-02	7.776390e-03	2	true
271           	GAMG	8.343460e-02	7.739010e-03	2	true
272           	GAMG	8.314860e-02	7.714370e-03	2	true
273           	GAMG	8.292130e-02	7.695320e-03	2	true
274           	GAMG	8.276240e-02	7.676660e-03	2	true
275           	GAMG	8.263010e-02	7.655130e-03	2	true
276           	GAMG	8.248110e-02	7.629750e-03	2	true
277           	GAMG	8.228910e-02	7.600880e-03	2	true
278           	GAMG	8.207200e-02	7.567020e-03	2	true
279           	GAMG	8.187910e-02	7.527310e-03	2	true
280           	GAMG	8.166560e-02	7.481830e-03	2	true
281           	GAMG	8.143770e-02	7.440540e-03	2	true
282           	GAMG	8.119940e-02	7.409280e-03	2	true
283           	GAMG	8.099910e-02	7.386540e-03	2	true
284           	GAMG	8.077270e-02	7.368230e-03	2	true
285           	GAMG	8.060940e-02	7.348670e-03	2	true
286           	GAMG	8.042100e-02	7.323660e-03	2	true
287           	GAMG	8.019330e-02	7.292300e-03	2	true
288           	GAMG	7.994160e-02	7.266060e-03	2	true
289           	GAMG	7.941930e-02	7.200790e-03	2	true
290           	GAMG	7.838390e-02	7.114040e-03	2	true
291           	GAMG	7.741610e-02	7.027910e-03	2	true
292           	GAMG	7.658800e-02	6.969150e-03	2	true
293           	GAMG	7.630710e-02	6.938100e-03	2	true
294           	GAMG	7.597840e-02	6.898650e-03	2	true
295           	GAMG	7.566740e-02	6.858400e-03	2	true
296           	GAMG	7.534890e-02	6.817020e-03	2	true
297           	GAMG	7.500460e-02	6.768200e-03	2	true
298           	GAMG	7.462080e-02	6.718060e-03	2	true
299           	GAMG	7.428570e-02	6.658980e-03	2	true
300           	GAMG	7.399120e-02	6.597360e-03	2	true
301           	GAMG	7.371760e-02	6.536200e-03	2	true
302           	GAMG	7.346910e-02	6.473610e-03	2	true
303           	GAMG	7.326410e-02	6.414130e-03	2	true
304           	GAMG	7.306270e-02	6.357850e-03	2	true
305           	GAMG	7.287250e-02	6.310470e-03	2	true
306           	GAMG	7.266620e-02	6.272030e-03	2	true
307           	GAMG	7.246580e-02	6.237690e-03	2	true
308           	GAMG	7.230910e-02	6.202970e-03	2	true
309           	GAMG	7.227130e-02	6.165000e-03	2	true
310           	GAMG	7.225570e-02	6.123870e-03	2	true
311           	GAMG	7.229540e-02	6.079870e-03	2	true
312           	GAMG	7.237050e-02	6.033560e-03	2	true
313           	GAMG	7.242160e-02	5.984880e-03	2	true
314           	GAMG	7.246080e-02	5.935260e-03	2	true
315           	GAMG	7.253290e-02	5.884690e-03	2	true
316           	GAMG	7.262700e-02	5.835270e-03	2	true
317           	GAMG	7.269450e-02	5.791040e-03	2	true
318           	GAMG	7.271920e-02	5.754860e-03	2	true
319           	GAMG	7.278950e-02	5.728000e-03	2	true
320           	GAMG	7.287960e-02	5.713150e-03	2	true
321           	GAMG	7.299440e-02	5.707160e-03	2	true
322           	GAMG	7.306540e-02	5.678770e-03	2	true
323           	GAMG	7.424540e-02	5.748010e-03	2	true
324           	GAMG	7.524900e-02	5.849310e-03	2	true
325           	GAMG	7.532580e-02	5.846780e-03	2	true
326           	GAMG	7.539890e-02	5.844280e-03	2	true
327           	GAMG	7.533890e-02	5.839980e-03	2	true
328           	GAMG	7.521580e-02	5.830410e-03	2	true
329           	GAMG	7.503770e-02	5.810600e-03	2	true
330           	GAMG	7.481810e-02	5.781490e-03	2	true
331           	GAMG	7.462000e-02	5.742730e-03	2	true
332           	GAMG	7.442770e-02	5.695330e-03	2	true
333           	GAMG	7.422470e-02	5.647410e-03	2	true
334           	GAMG	7.400770e-02	5.605940e-03	2	true
335           	GAMG	7.381810e-02	5.578930e-03	2	true
336           	GAMG	7.365230e-02	5.569640e-03	2	true
337           	GAMG	7.351600e-02	5.576950e-03	2	true
338           	GAMG	7.337990e-02	5.599310e-03	2	true
339           	GAMG	7.329300e-02	5.632390e-03	2	true
340           	GAMG	7.323940e-02	5.672130e-03	2	true
341           	GAMG	7.323090e-02	5.719200e-03	2	true
342           	GAMG	7.326200e-02	5.724790e-03	2	true
343           	GAMG	7.219240e-02	5.583450e-03	2	true
344           	GAMG	7.105310e-02	5.528430e-03	2	true
345           	GAMG	7.007450e-02	5.465810e-03	2	true
346           	GAMG	6.935990e-02	5.537880e-03	2	true
347           	GAMG	6.938530e-02	5.539840e-03	2	true
348           	GAMG	6.936490e-02	5.526060e-03	2	true
349           	GAMG	6.928330e-02	5.497180e-03	2	true
350           	GAMG	6.912620e-02	5.443750e-03	2	true
351           	GAMG	6.886780e-02	5.392920e-03	2	true
352           	GAMG	6.857650e-02	5.336910e-03	2	true
353           	GAMG	6.821890e-02	5.274500e-03	2	true
354           	GAMG	6.781830e-02	5.242260e-03	2	true
355           	GAMG	6.758540e-02	5.196840e-03	2	true
356           	GAMG	6.734450e-02	5.154670e-03	2	true
357           	GAMG	6.706550e-02	5.060880e-03	2	true
358           	GAMG	6.614860e-02	5.032590e-03	2	true
359           	GAMG	6.590150e-02	5.002810e-03	2	true
360           	GAMG	6.565040e-02	4.981480e-03	2	true
361           	GAMG	6.543640e-02	4.967070e-03	2	true
362           	GAMG	6.523320e-02	4.958330e-03	2	true
363           	GAMG	6.500100e-02	4.954430e-03	2	true
364           	GAMG	6.475990e-02	4.951290e-03	2	true
365           	GAMG	6.448540e-02	4.942260e-03	2	true
366           	GAMG	6.432400e-02	4.939440e-03	2	true
367           	GAMG	6.411540e-02	4.928000e-03	2	true
368           	GAMG	6.385220e-02	4.905820e-03	2	true
369           	GAMG	6.363220e-02	4.875730e-03	2	true
370           	GAMG	6.341220e-02	4.835050e-03	2	true
371           	GAMG	6.322190e-02	4.787300e-03	2	true
372           	GAMG	6.299860e-02	4.732390e-03	2	true
373           	GAMG	6.274680e-02	4.674060e-03	2	true
374           	GAMG	6.247610e-02	4.613310e-03	2	true
375           	GAMG	6.223910e-02	4.555510e-03	2	true
376           	GAMG	6.199620e-02	4.505230e-03	2	true
377           	GAMG	6.173060e-02	4.461470e-03	2	true
378           	GAMG	6.142850e-02	4.424710e-03	2	true
379           	GAMG	6.110190e-02	4.390630e-03	2	true
380           	GAMG	6.076780e-02	4.359580e-03	2	true
381           	GAMG	6.042230e-02	4.323590e-03	2	true
382           	GAMG	6.005750e-02	4.292140e-03	2	true
383           	GAMG	5.969820e-02	4.263160e-03	2	true
384           	GAMG	5.936260e-02	4.236540e-03	2	true
385           	GAMG	5.905270e-02	4.218040e-03	2	true
386           	GAMG	5.878460e-02	4.197950e-03	2	true
387           	GAMG	5.851580e-02	4.178760e-03	2	true
388           	GAMG	5.826570e-02	4.160430e-03	2	true
389           	GAMG	5.799570e-02	4.142470e-03	2	true
390           	GAMG	5.769700e-02	4.124360e-03	2	true
391           	GAMG	5.739590e-02	4.107260e-03	2	true
392           	GAMG	5.710000e-02	4.092080e-03	2	true
393           	GAMG	5.681470e-02	4.077550e-03	2	true
394           	GAMG	5.655000e-02	4.062730e-03	2	true
395           	GAMG	5.628090e-02	4.049540e-03	2	true
396           	GAMG	5.601300e-02	4.039580e-03	2	true
397           	GAMG	5.576360e-02	3.991620e-03	2	true
398           	GAMG	5.487380e-02	3.975250e-03	2	true
399           	GAMG	5.465920e-02	3.974770e-03	2	true
400           	GAMG	5.448260e-02	3.978930e-03	2	true
401           	GAMG	5.433080e-02	3.965590e-03	2	true
402           	GAMG	5.368810e-02	3.939000e-03	2	true
403           	GAMG	5.354860e-02	3.934060e-03	2	true
404           	GAMG	5.341940e-02	3.930660e-03	2	true
405           	GAMG	5.329930e-02	3.928250e-03	2	true
406           	GAMG	5.315750e-02	3.923710e-03	2	true
407           	GAMG	5.298540e-02	3.912920e-03	2	true
408           	GAMG	5.282220e-02	3.897120e-03	2	true
409           	GAMG	5.265200e-02	3.880230e-03	2	true
410           	GAMG	5.247840e-02	3.866610e-03	2	true
411           	GAMG	5.230770e-02	3.856010e-03	2	true
412           	GAMG	5.216430e-02	3.846860e-03	2	true
413           	GAMG	5.201510e-02	3.834250e-03	2	true
414           	GAMG	5.185870e-02	3.817450e-03	2	true
415           	GAMG	5.171430e-02	3.795190e-03	2	true
416           	GAMG	5.156940e-02	3.770110e-03	2	true
417           	GAMG	5.140430e-02	3.748190e-03	2	true
418           	GAMG	5.122490e-02	3.732840e-03	2	true
419           	GAMG	5.104900e-02	3.726820e-03	2	true
420           	GAMG	5.088920e-02	3.725340e-03	2	true
421           	GAMG	5.073220e-02	3.719830e-03	2	true
422           	GAMG	5.061370e-02	3.704270e-03	2	true
423           	GAMG	5.052240e-02	3.681990e-03	2	true
424           	GAMG	5.040460e-02	3.660270e-03	2	true
425           	GAMG	5.026660e-02	3.643560e-03	2	true
426           	GAMG	5.014900e-02	3.633570e-03	2	true
427           	GAMG	5.005820e-02	3.629360e-03	2	true
428           	GAMG	4.998910e-02	3.630210e-03	2	true
429           	GAMG	4.992130e-02	3.638740e-03	2	true
430           	GAMG	4.960350e-02	3.615740e-03	2	true
431           	GAMG	4.958970e-02	3.625620e-03	2	true
432           	GAMG	4.957190e-02	3.635290e-03	2	true
433           	GAMG	4.952490e-02	3.639140e-03	2	true
434           	GAMG	4.947040e-02	3.635570e-03	2	true
435           	GAMG	4.938660e-02	3.626510e-03	2	true
436           	GAMG	4.926240e-02	3.608580e-03	2	true
437           	GAMG	4.912580e-02	3.581280e-03	2	true
438           	GAMG	4.898970e-02	3.544740e-03	2	true
439           	GAMG	4.885820e-02	3.506350e-03	2	true
440           	GAMG	4.870320e-02	3.488570e-03	2	true
441           	GAMG	4.821810e-02	3.430270e-03	2	true
442           	GAMG	4.806780e-02	3.415100e-03	2	true
443           	GAMG	4.793380e-02	3.403240e-03	2	true
444           	GAMG	4.780500e-02	3.393390e-03	2	true
445           	GAMG	4.765300e-02	3.367170e-03	2	true
446           	GAMG	4.743980e-02	3.354670e-03	2	true
447           	GAMG	4.716330e-02	3.340420e-03	2	true
448           	GAMG	4.687140e-02	3.327620e-03	2	true
449           	GAMG	4.654680e-02	3.327690e-03	2	true
450           	GAMG	4.628260e-02	3.319270e-03	2	true
451           	GAMG	4.604410e-02	3.312240e-03	2	true
452           	GAMG	4.579970e-02	3.303570e-03	2	true
453           	GAMG	4.556420e-02	3.289250e-03	2	true
454           	GAMG	4.532570e-02	3.270130e-03	2	true
455           	GAMG	4.509550e-02	3.248060e-03	2	true
456           	GAMG	4.486070e-02	3.225550e-03	2	true
457           	GAMG	4.463890e-02	3.203270e-03	2	true
458           	GAMG	4.440890e-02	3.184090e-03	2	true
459           	GAMG	4.419530e-02	3.170050e-03	2	true
460           	GAMG	4.399610e-02	3.157340e-03	2	true
461           	GAMG	4.381890e-02	3.145860e-03	2	true
462           	GAMG	4.365590e-02	3.137280e-03	2	true
463           	GAMG	4.349580e-02	3.132840e-03	2	true
464           	GAMG	4.335180e-02	3.130180e-03	2	true
465           	GAMG	4.320660e-02	3.125150e-03	2	true
466           	GAMG	4.307050e-02	3.115370e-03	2	true
467           	GAMG	4.293410e-02	3.104300e-03	2	true
468           	GAMG	4.280850e-02	3.096930e-03	2	true
469           	GAMG	4.269280e-02	3.093520e-03	2	true
470           	GAMG	4.259350e-02	3.089550e-03	2	true
471           	GAMG	4.249740e-02	3.081380e-03	2	true
472           	GAMG	4.238720e-02	3.069540e-03	2	true
473           	GAMG	4.225720e-02	3.054730e-03	2	true
474           	GAMG	4.210560e-02	3.037560e-03	2	true
475           	GAMG	4.193250e-02	3.021850e-03	2	true
476           	GAMG	4.175510e-02	3.007190e-03	2	true
477           	GAMG	4.198400e-02	3.025470e-03	2	true
478           	GAMG	4.179370e-02	3.012080e-03	2	true
479           	GAMG	4.160380e-02	3.002970e-03	2	true
480           	GAMG	4.183260e-02	3.018430e-03	2	true
481           	GAMG	4.162640e-02	3.005780e-03	2	true
482           	GAMG	4.142950e-02	2.994720e-03	2	true
483           	GAMG	4.121760e-02	2.984990e-03	2	true
484           	GAMG	4.100590e-02	2.974380e-03	2	true
485           	GAMG	4.079870e-02	2.961380e-03	2	true
486           	GAMG	4.059200e-02	2.946810e-03	2	true
487           	GAMG	4.040110e-02	2.935390e-03	2	true
488           	GAMG	4.024650e-02	2.927550e-03	2	true
489           	GAMG	4.012460e-02	2.921440e-03	2	true
490           	GAMG	4.001170e-02	2.916380e-03	2	true
491           	GAMG	3.987780e-02	2.913370e-03	2	true
492           	GAMG	3.976670e-02	2.912960e-03	2	true
493           	GAMG	3.968060e-02	2.914440e-03	2	true
494           	GAMG	3.961160e-02	2.914870e-03	2	true
495           	GAMG	3.954000e-02	2.908690e-03	2	true
496           	GAMG	3.949110e-02	2.895130e-03	2	true
497           	GAMG	3.943490e-02	2.876270e-03	2	true
